Unnamed: 0,pl_name,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,type,"""pl_eqt"""
2005,Kepler-1962 b,0.0764,,,0.0,913.0,,,0.0,5931.0,166.0,-172.0,0.0,0.93,0.369,-0.097,0.0,hot,
2007,Kepler-1964 b,0.0322,,,0.0,986.0,,,0.0,4803.0,170.0,-170.0,0.0,0.698,0.074,-0.056,0.0,hot,
2008,Kepler-1965 b,0.2301,,,0.0,492.0,,,0.0,5852.0,140.0,-158.0,0.0,0.837,0.223,-0.074,0.0,hot,
2009,Kepler-1966 b,0.0763,,,0.0,733.0,,,0.0,5009.0,74.0,-82.0,0.0,0.84,0.032,-0.064,0.0,hot,
2010,Kepler-1967 b,0.0735,,,0.0,1087.0,,,0.0,4970.0,149.0,-136.0,0.0,1.806,1.456,-0.994,0.0,hot,
2011,Kepler-1968 b,0.0696,,,0.0,743.0,,,0.0,5009.0,205.0,-156.0,0.0,0.787,0.125,-0.054,0.0,hot,
2012,Kepler-1969 b,0.0717,,,0.0,999.0,,,0.0,6046.0,153.0,-213.0,0.0,1.007,0.447,-0.087,0.0,hot,
2014,Kepler-197 c,0.0905,,,0.0,932.0,,,0.0,6004.0,102.0,-102.0,0.0,1.12,0.033,-0.033,0.0,hot,
2015,Kepler-197 d,0.117,,,0.0,822.0,,,0.0,5877.0,50.0,-50.0,0.0,1.18,0.15,-0.15,0.0,hot,
2016,Kepler-197 e,0.1626,,,0.0,691.0,,,0.0,6003.0,96.0,-108.0,0.0,1.109,0.036,-0.04,0.0,hot,
2020,Kepler-1977 b,0.0488,,,0.0,811.0,,,0.0,4812.0,145.0,-133.0,0.0,0.713,0.074,-0.057,0.0,hot,
2021,Kepler-1978 b,0.0914,,,0.0,676.0,,,0.0,5251.0,158.0,-158.0,0.0,0.778,0.112,-0.06,0.0,hot,
2022,Kepler-1979 b,0.1383,,,0.0,683.0,,,0.0,5942.0,176.0,-193.0,0.0,0.938,0.282,-0.094,0.0,hot,
2023,Kepler-198 b,0.1304,,,0.0,655.0,,,0.0,5569.0,111.0,-111.0,0.0,0.927,0.122,-0.066,0.0,hot,
2024,Kepler-198 c,0.2596,,,0.0,459.0,,,0.0,5733.0,152.0,-145.0,0.0,0.855,0.329,-0.068,0.0,hot,
2026,Kepler-1980 b,0.1948,,,0.0,533.0,,,0.0,5853.0,166.0,-169.0,0.0,0.83,0.358,-0.069,0.0,hot,
2029,Kepler-1983 b,0.0689,,,0.0,807.0,,,0.0,5135.0,84.0,-76.0,0.0,0.874,0.048,-0.069,0.0,hot,
2030,Kepler-1984 b,0.0232,,,0.0,661.0,,,0.0,3608.0,50.0,-70.0,0.0,0.4,0.05,-0.06,0.0,hot,
2032,Kepler-1986 b,0.1305,,,0.0,578.0,,,0.0,5548.0,192.0,-156.0,0.0,0.729,0.259,-0.052,0.0,hot,
2033,Kepler-1987 b,0.031,,,0.0,945.0,,,0.0,4601.0,200.0,-200.0,0.0,0.67,0.3,-0.3,0.0,hot,
2034,Kepler-1987 c,0.0427,,,0.0,866.0,,,0.0,4750.0,190.0,-147.0,0.0,0.729,0.072,-0.052,0.0,hot,
2035,Kepler-1987 d,0.0571,,,0.0,744.0,,,0.0,4769.0,172.0,-172.0,0.0,0.714,0.068,-0.049,0.0,hot,
2036,Kepler-1987 e,0.0764,,,0.0,647.0,,,0.0,4750.0,190.0,-147.0,0.0,0.729,0.072,-0.052,0.0,hot,
2038,Kepler-1989 b,0.0918,,,0.0,904.0,,,0.0,6032.0,177.0,-216.0,0.0,1.06,0.425,-0.135,0.0,hot,
2039,Kepler-199 b,0.161,,,0.0,709.0,,,0.0,5980.0,94.0,-94.0,0.0,1.16,0.38,-0.38,0.0,hot,
2040,Kepler-199 c,0.3211,,,0.0,496.0,,,0.0,5989.0,156.0,-179.0,0.0,1.131,0.436,-0.177,0.0,hot,
2043,Kepler-1991 b,0.108,,,0.0,700.0,,,0.0,5632.0,155.0,-145.0,0.0,0.857,0.294,-0.063,0.0,hot,
2044,Kepler-1991 c,0.1549,,,0.0,584.0,,,0.0,5632.0,155.0,-145.0,0.0,0.857,0.294,-0.063,0.0,hot,
2045,Kepler-1992 b,0.1146,,,0.0,693.0,,,0.0,5466.0,167.0,-133.0,0.0,0.946,0.395,-0.132,0.0,hot,
2046,Kepler-1993 b,0.1943,,,0.0,903.0,,,0.0,5159.0,140.0,-167.0,0.0,3.062,1.371,-1.05,0.0,hot,
2047,Kepler-1994 b,0.0509,,,0.0,1026.0,,,0.0,5461.0,162.0,-126.0,0.0,0.924,0.375,-0.119,0.0,hot,
2048,Kepler-1995 b,0.338,,,0.0,391.0,,,0.0,4836.0,200.0,-200.0,0.0,1.14,0.3,-0.3,0.0,hot,
2049,Kepler-1996 b,0.1789,,,0.0,392.0,,,0.0,4580.0,92.0,-92.0,0.0,0.675,0.046,-0.021,0.0,hot,
2051,Kepler-1997 b,0.1808,,,0.0,654.0,,,0.0,6197.0,176.0,-232.0,0.0,1.035,0.446,-0.098,0.0,hot,
2053,Kepler-1999 b,0.0713,,,0.0,577.0,,,0.0,4406.0,154.0,-170.0,0.0,0.628,0.051,-0.056,0.0,hot,
2054,Kepler-20 b,0.04537,0.00054,-0.0006,0.0,1014.0,,,0.0,5455.0,100.0,-100.0,0.0,0.944,0.06,-0.095,0.0,hot,
2055,Kepler-20 c,0.0949,0.0027,-0.0023,0.0,772.0,26.0,-26.0,0.0,5495.0,50.0,-50.0,0.0,0.9639,0.0177,-0.0177,0.0,hot,
2056,Kepler-20 d,0.3453,0.0041,-0.0046,0.0,369.0,,,0.0,5455.0,100.0,-100.0,0.0,0.944,0.06,-0.095,0.0,hot,
2057,Kepler-20 e,0.0637,0.0012,-0.0012,0.0,1004.0,14.0,-14.0,0.0,5495.0,50.0,-50.0,0.0,0.9164,0.0087,-0.0077,0.0,hot,
2058,Kepler-20 f,0.1362,,,0.0,628.0,,,0.0,5465.0,110.0,-96.0,0.0,0.925,0.163,-0.073,0.0,hot,
2059,Kepler-20 g,0.2055,0.0022,-0.0021,0.0,524.0,12.0,-12.0,0.0,5495.0,50.0,-50.0,0.0,0.9639,0.0177,-0.0177,0.0,hot,
2060,Kepler-200 b,0.083,,,0.0,1045.0,,,0.0,6034.0,93.0,-93.0,0.0,1.28,0.41,-0.41,0.0,hot,
2061,Kepler-200 c,0.0934,,,0.0,987.0,,,0.0,6053.0,153.0,-186.0,0.0,1.277,0.636,-0.257,0.0,hot,
2062,Kepler-2000 b,0.0562,,,0.0,530.0,,,0.0,3757.0,74.0,-82.0,0.0,0.576,0.022,-0.036,0.0,hot,
2063,Kepler-2000 c,0.1234,,,0.0,354.0,,,0.0,3769.0,297.0,-50.0,0.0,0.56,0.08,-0.08,0.0,hot,
2065,Kepler-2001 c,0.1084,,,0.0,597.0,,,0.0,5081.0,166.0,-136.0,0.0,0.77,0.095,-0.055,0.0,hot,
2066,Kepler-201 b,0.179,,,0.0,683.0,,,0.0,6034.0,109.0,-133.0,0.0,1.179,0.187,-0.109,0.0,hot,
2067,Kepler-201 c,0.5752,,,0.0,397.0,,,0.0,6131.0,86.0,-132.0,0.0,1.24,0.269,-0.151,0.0,hot,
2068,Kepler-202 b,0.044,,,0.0,813.0,,,0.0,4763.0,63.0,-63.0,0.0,0.659,0.016,-0.016,0.0,hot,
2069,Kepler-202 c,0.1147,,,0.0,531.0,,,0.0,4806.0,148.0,-122.0,0.0,0.72,0.077,-0.054,0.0,hot,
2071,Kepler-203 c,0.0603,,,0.0,1034.0,,,0.0,5949.0,152.0,-182.0,0.0,0.937,0.382,-0.084,0.0,hot,
2072,Kepler-203 d,0.0979,,,0.0,855.0,,,0.0,5821.0,105.0,-117.0,0.0,1.085,0.16,-0.146,0.0,hot,
2073,Kepler-204 b,0.1156,,,0.0,806.0,,,0.0,6095.0,150.0,-182.0,0.0,1.038,0.407,-0.121,0.0,hot,
2074,Kepler-204 c,0.1699,,,0.0,665.0,,,0.0,6095.0,150.0,-182.0,0.0,1.038,0.407,-0.121,0.0,hot,
2075,Kepler-205 b,0.03068,0.00112,-0.00112,0.0,672.0,,,0.0,3834.0,50.0,-57.0,0.0,0.48,0.06,-0.06,0.0,hot,
2076,Kepler-205 c,0.1164,,,0.0,343.0,,,0.0,3834.0,50.0,-57.0,0.0,0.48,0.06,-0.06,0.0,hot,
2077,Kepler-206 b,0.0764,,,0.0,983.0,,,0.0,5762.0,104.0,-115.0,0.0,1.143,0.181,-0.164,0.0,hot,
2078,Kepler-206 c,0.1084,,,0.0,795.0,,,0.0,5762.0,113.0,-119.0,0.0,1.06,0.192,-0.105,0.0,hot,
2079,Kepler-206 d,0.1595,,,0.0,655.0,,,0.0,5762.0,113.0,-119.0,0.0,1.06,0.192,-0.105,0.0,hot,
2085,Kepler-208 d,0.1015,,,0.0,992.0,,,0.0,6220.0,177.0,-237.0,0.0,1.328,0.843,-0.265,0.0,hot,
2086,Kepler-208 e,0.1306,,,0.0,875.0,,,0.0,6220.0,177.0,-237.0,0.0,1.328,0.843,-0.265,0.0,hot,
2087,Kepler-209 b,0.122,,,0.0,697.0,,,0.0,5524.0,50.0,-50.0,0.0,1.0,0.1,-0.1,0.0,hot,
2088,Kepler-209 c,0.2255,,,0.0,523.0,,,0.0,5514.0,110.0,-86.0,0.0,1.043,0.178,-0.136,0.0,hot,
2090,Kepler-210 b,0.03,,,0.0,839.0,,,0.0,4367.0,50.0,-50.0,0.0,0.569,0.031,-0.031,0.0,hot,
2091,Kepler-210 c,0.0642,,,0.0,497.0,,,0.0,3912.0,78.0,-86.0,0.0,0.533,0.032,-0.035,0.0,hot,
2094,Kepler-212 b,0.1313,,,0.0,769.0,,,0.0,5914.0,98.0,-129.0,0.0,1.141,0.282,-0.097,0.0,hot,
2095,Kepler-212 c,0.2061,,,0.0,664.0,,,0.0,5867.0,104.0,-128.0,0.0,1.356,0.212,-0.259,0.0,hot,
2097,Kepler-213 c,0.0558,,,0.0,1030.0,,,0.0,5822.0,150.0,-161.0,0.0,0.898,0.298,-0.072,0.0,hot,
2098,Kepler-214 b,0.1242,,,0.0,785.0,,,0.0,6332.0,156.0,-198.0,0.0,0.981,0.413,-0.091,0.0,hot,
2099,Kepler-214 c,0.1864,,,0.0,641.0,,,0.0,6332.0,156.0,-198.0,0.0,0.981,0.413,-0.091,0.0,hot,
2100,Kepler-215 b,0.0844,,,0.0,784.0,,,0.0,5677.0,113.0,-113.0,0.0,0.828,0.104,-0.037,0.0,hot,
2101,Kepler-215 c,0.116,,,0.0,792.0,,,0.0,5922.0,84.0,-84.0,0.0,1.07,0.36,-0.36,0.0,hot,
2102,Kepler-215 d,0.191,,,0.0,617.0,,,0.0,5922.0,84.0,-84.0,0.0,1.07,0.36,-0.36,0.0,hot,
2103,Kepler-215 e,0.3049,,,0.0,460.0,,,0.0,5741.0,113.0,-87.0,0.0,1.008,0.189,-0.146,0.0,hot,
2104,Kepler-216 b,0.0785,,,0.0,1003.0,,,0.0,6277.0,153.0,-197.0,0.0,1.031,0.461,-0.096,0.0,hot,
2105,Kepler-216 c,0.137,,,0.0,766.0,,,0.0,6278.0,88.0,-88.0,0.0,1.05,0.32,-0.32,0.0,hot,
2110,Kepler-218 c,0.2451,,,0.0,502.0,,,0.0,5497.0,94.0,-102.0,0.0,1.052,0.165,-0.1,0.0,hot,
2111,Kepler-218 d,0.4853,,,0.0,357.0,,,0.0,5497.0,94.0,-102.0,0.0,1.052,0.165,-0.1,0.0,hot,
2113,Kepler-219 c,0.1647,,,0.0,725.0,,,0.0,5778.0,96.0,-122.0,0.0,1.332,0.333,-0.211,0.0,hot,
2114,Kepler-219 d,0.2709,,,0.0,565.0,,,0.0,5778.0,96.0,-122.0,0.0,1.332,0.333,-0.211,0.0,hot,
2116,Kepler-220 b,0.045,,,0.0,789.0,,,0.0,4689.0,56.0,-56.0,0.0,0.655,0.023,-0.023,0.0,hot,
2117,Kepler-220 c,0.076,,,0.0,607.0,,,0.0,4689.0,56.0,-56.0,0.0,0.655,0.023,-0.023,0.0,hot,
2118,Kepler-220 d,0.1631,,,0.0,426.0,,,0.0,4709.0,84.0,-106.0,0.0,0.685,0.045,-0.025,0.0,hot,
2119,Kepler-220 e,0.225,,,0.0,353.0,,,0.0,4689.0,56.0,-56.0,0.0,0.655,0.023,-0.023,0.0,hot,
2120,Kepler-221 b,0.0365,,,0.0,1090.0,,,0.0,5244.0,105.0,-105.0,0.0,0.81,0.06,-0.044,0.0,hot,
2121,Kepler-221 c,0.0559,,,0.0,854.0,,,0.0,5280.0,166.0,-139.0,0.0,0.751,0.17,-0.074,0.0,hot,
2122,Kepler-221 d,0.0817,,,0.0,706.0,,,0.0,5280.0,166.0,-139.0,0.0,0.751,0.17,-0.074,0.0,hot,
2123,Kepler-221 e,0.1279,,,0.0,582.0,,,0.0,5244.0,105.0,-105.0,0.0,0.81,0.06,-0.044,0.0,hot,
2124,Kepler-222 b,0.048,,,0.0,1004.0,,,0.0,5431.0,168.0,-148.0,0.0,0.843,0.29,-0.056,0.0,hot,
2125,Kepler-222 c,0.0898,,,0.0,734.0,,,0.0,5431.0,168.0,-148.0,0.0,0.843,0.29,-0.056,0.0,hot,
2126,Kepler-222 d,0.1777,,,0.0,522.0,,,0.0,5431.0,168.0,-148.0,0.0,0.843,0.29,-0.056,0.0,hot,
2127,Kepler-223 b,0.073,,,0.0,964.0,,,0.0,5832.0,116.0,-116.0,0.0,1.03,0.46,-0.46,0.0,hot,
2128,Kepler-223 c,0.088,,,0.0,878.0,,,0.0,5832.0,116.0,-116.0,0.0,1.03,0.46,-0.46,0.0,hot,
2129,Kepler-223 d,0.1201,,,0.0,827.0,,,0.0,5814.0,78.0,-78.0,0.0,1.248,0.209,-0.209,0.0,hot,
2130,Kepler-223 e,0.14,,,0.0,696.0,,,0.0,5832.0,116.0,-116.0,0.0,1.03,0.46,-0.46,0.0,hot,
2131,Kepler-224 b,0.039,,,0.0,990.0,,,0.0,5210.0,70.0,-70.0,0.0,0.72,0.15,-0.15,0.0,hot,
2132,Kepler-224 c,0.0586,,,0.0,791.0,,,0.0,5195.0,151.0,-141.0,0.0,0.699,0.122,-0.049,0.0,hot,
2133,Kepler-224 d,0.093,,,0.0,641.0,,,0.0,5210.0,70.0,-70.0,0.0,0.72,0.15,-0.15,0.0,hot,
2134,Kepler-224 e,0.1259,,,0.0,540.0,,,0.0,5195.0,151.0,-141.0,0.0,0.699,0.122,-0.049,0.0,hot,
2135,Kepler-225 b,0.05407,0.0028,-0.0028,0.0,465.0,,,0.0,3682.0,103.0,-102.0,0.0,0.44,0.07,-0.07,0.0,hot,
2136,Kepler-225 c,0.1177,,,0.0,412.0,,,0.0,4126.0,82.0,-82.0,0.0,0.602,0.028,-0.028,0.0,hot,
2137,Kepler-226 b,0.0469,,,0.0,1017.0,,,0.0,5559.0,167.0,-141.0,0.0,0.806,0.297,-0.06,0.0,hot,
2138,Kepler-226 c,0.0575,,,0.0,918.0,,,0.0,5559.0,167.0,-141.0,0.0,0.806,0.297,-0.06,0.0,hot,
2139,Kepler-226 d,0.0743,,,0.0,800.0,,,0.0,5185.0,85.0,-77.0,0.0,0.91,0.057,-0.086,0.0,hot,
2140,Kepler-227 b,0.085,,,0.0,867.0,,,0.0,5763.0,130.0,-130.0,0.0,0.99,0.47,-0.47,0.0,hot,
2141,Kepler-227 c,0.286,,,0.0,492.0,,,0.0,5850.0,169.0,-198.0,0.0,1.04,0.465,-0.114,0.0,hot,
2144,Kepler-228 d,0.0992,,,0.0,835.0,,,0.0,6046.0,163.0,-217.0,0.0,0.972,0.414,-0.09,0.0,hot,
2145,Kepler-229 b,0.062,,,0.0,755.0,,,0.0,5099.0,77.0,-77.0,0.0,0.7,0.38,-0.38,0.0,hot,
2146,Kepler-229 c,0.1158,,,0.0,600.0,,,0.0,5031.0,75.0,-83.0,0.0,0.848,0.033,-0.072,0.0,hot,
2147,Kepler-229 d,0.216,,,0.0,405.0,,,0.0,5099.0,77.0,-77.0,0.0,0.7,0.38,-0.38,0.0,hot,
2149,Kepler-23 c,0.0977,,,0.0,1023.0,,,0.0,5828.0,100.0,-100.0,0.0,1.548,0.048,-0.048,0.0,hot,
2150,Kepler-23 d,0.1235,,,0.0,910.0,,,0.0,5828.0,100.0,-100.0,0.0,1.548,0.048,-0.048,0.0,hot,
2151,Kepler-230 b,0.1889,,,0.0,506.0,,,0.0,5586.0,152.0,-152.0,0.0,0.798,0.181,-0.077,0.0,hot,
2152,Kepler-230 c,0.3767,,,0.0,358.0,,,0.0,5588.0,167.0,-141.0,0.0,0.796,0.35,-0.063,0.0,hot,
2153,Kepler-231 b,0.076,,,0.0,503.0,,,0.0,4237.0,69.0,-69.0,0.0,0.551,0.011,-0.011,0.0,hot,
2154,Kepler-231 c,0.1125,,,0.0,343.0,,,0.0,3767.0,135.0,-51.0,0.0,0.48,0.06,-0.06,0.0,hot,
2155,Kepler-232 b,0.0536,,,0.0,1074.0,,,0.0,5841.0,170.0,-197.0,0.0,0.931,0.417,-0.073,0.0,hot,
2156,Kepler-232 c,0.1006,,,0.0,784.0,,,0.0,5841.0,170.0,-197.0,0.0,0.931,0.417,-0.073,0.0,hot,
2157,Kepler-233 b,0.077,,,0.0,734.0,,,0.0,5331.0,76.0,-76.0,0.0,0.751,0.04,-0.04,0.0,hot,
2158,Kepler-233 c,0.286,,,0.0,381.0,,,0.0,5331.0,76.0,-76.0,0.0,0.751,0.04,-0.04,0.0,hot,
2160,Kepler-234 c,0.077,,,0.0,1025.0,,,0.0,6214.0,174.0,-239.0,0.0,1.076,0.353,-0.118,0.0,hot,
2161,Kepler-235 b,0.037,,,0.0,723.0,,,0.0,4243.0,82.0,-82.0,0.0,0.552,0.014,-0.014,0.0,hot,
2162,Kepler-235 c,0.06141,0.00074,-0.00099,0.0,555.0,43.0,-46.0,0.0,3996.0,55.0,-55.0,0.0,0.495,0.02,-0.026,0.0,hot,
2163,Kepler-235 d,0.1155,,,0.0,350.0,,,0.0,3887.0,188.0,-78.0,0.0,0.48,0.07,-0.07,0.0,hot,
2165,Kepler-236 b,0.0653,,,0.0,462.0,,,0.0,3750.0,66.0,-60.0,0.0,0.51,0.06,-0.06,0.0,hot,
2166,Kepler-236 c,0.1325,,,0.0,325.0,,,0.0,3750.0,66.0,-60.0,0.0,0.51,0.06,-0.06,0.0,hot,
2167,Kepler-237 b,0.0496,,,0.0,823.0,,,0.0,4861.0,131.0,-146.0,0.0,0.732,0.062,-0.068,0.0,hot,
2168,Kepler-237 c,0.0712,,,0.0,687.0,,,0.0,4861.0,131.0,-146.0,0.0,0.732,0.062,-0.068,0.0,hot,
2170,Kepler-238 c,0.067,,,0.0,980.0,,,0.0,5858.0,165.0,-193.0,0.0,0.963,0.407,-0.079,0.0,hot,
2171,Kepler-238 d,0.1116,,,0.0,759.0,,,0.0,5858.0,165.0,-193.0,0.0,0.963,0.407,-0.079,0.0,hot,
2172,Kepler-238 e,0.1644,,,0.0,625.0,,,0.0,5858.0,165.0,-193.0,0.0,0.963,0.407,-0.079,0.0,hot,
2173,Kepler-238 f,0.265,,,0.0,461.0,,,0.0,5779.0,120.0,-120.0,0.0,0.9,1.3,-1.3,0.0,hot,
2174,Kepler-239 b,0.0939,,,0.0,614.0,,,0.0,4980.0,153.0,-132.0,0.0,0.734,0.089,-0.055,0.0,hot,
2175,Kepler-239 c,0.2665,,,0.0,365.0,,,0.0,4980.0,153.0,-132.0,0.0,0.734,0.089,-0.055,0.0,hot,
2176,Kepler-24 b,0.0783,,,0.0,993.0,,,0.0,6038.0,164.0,-191.0,0.0,1.088,0.401,-0.16,0.0,hot,
2177,Kepler-24 c,0.105,,,0.0,870.0,,,0.0,6043.0,115.0,-115.0,0.0,1.12,0.75,-0.75,0.0,hot,
2179,Kepler-24 e,0.1378,,,0.0,748.0,,,0.0,6038.0,164.0,-191.0,0.0,1.088,0.401,-0.16,0.0,hot,
2180,Kepler-240 b,0.0461,,,0.0,864.0,,,0.0,4768.0,76.0,-85.0,0.0,0.779,0.023,-0.049,0.0,hot,
2181,Kepler-240 c,0.0712,,,0.0,696.0,,,0.0,4768.0,76.0,-85.0,0.0,0.779,0.023,-0.049,0.0,hot,
2182,Kepler-241 b,0.0934,,,0.0,562.0,,,0.0,4702.0,145.0,-128.0,0.0,0.686,0.066,-0.067,0.0,hot,
2183,Kepler-241 c,0.1871,,,0.0,397.0,,,0.0,4702.0,145.0,-128.0,0.0,0.686,0.066,-0.067,0.0,hot,
2184,Kepler-242 b,0.071,,,0.0,692.0,,,0.0,4951.0,79.0,-79.0,0.0,0.71,0.56,-0.56,0.0,hot,
2185,Kepler-242 c,0.1074,,,0.0,613.0,,,0.0,5015.0,149.0,-149.0,0.0,0.826,0.066,-0.083,0.0,hot,
2186,Kepler-243 b,0.0611,,,0.0,850.0,,,0.0,5237.0,157.0,-157.0,0.0,0.826,0.124,-0.057,0.0,hot,
2187,Kepler-243 c,0.133,,,0.0,522.0,,,0.0,5115.0,97.0,-97.0,0.0,0.71,0.33,-0.33,0.0,hot,
2188,Kepler-244 b,0.0511,,,0.0,1038.0,,,0.0,5527.0,74.0,-83.0,0.0,0.927,0.115,-0.062,0.0,hot,
2189,Kepler-244 c,0.0881,,,0.0,791.0,,,0.0,5527.0,74.0,-83.0,0.0,0.927,0.115,-0.062,0.0,hot,
2190,Kepler-244 d,0.1385,,,0.0,591.0,,,0.0,5565.0,161.0,-152.0,0.0,0.802,0.288,-0.063,0.0,hot,
2191,Kepler-245 b,0.0697,,,0.0,821.0,,,0.0,5257.0,184.0,-146.0,0.0,0.874,0.369,-0.099,0.0,hot,
2192,Kepler-245 c,0.121,,,0.0,593.0,,,0.0,5215.0,93.0,-93.0,0.0,0.8,0.4,-0.4,0.0,hot,
2193,Kepler-245 d,0.1995,,,0.0,485.0,,,0.0,5257.0,184.0,-146.0,0.0,0.874,0.369,-0.099,0.0,hot,
2194,Kepler-245 e,0.0397,,,0.0,1088.0,,,0.0,5257.0,184.0,-146.0,0.0,0.874,0.369,-0.099,0.0,hot,
2195,Kepler-246 b,0.049,,,0.0,890.0,,,0.0,5122.0,78.0,-78.0,0.0,0.76,0.37,-0.37,0.0,hot,
2196,Kepler-246 c,0.094,,,0.0,674.0,,,0.0,5202.0,172.0,-133.0,0.0,0.811,0.197,-0.054,0.0,hot,
2197,Kepler-247 b,0.042,,,0.0,975.0,,,0.0,5094.0,168.0,-134.0,0.0,0.791,0.106,-0.053,0.0,hot,
2198,Kepler-247 c,0.0837,,,0.0,686.0,,,0.0,5097.0,152.0,-152.0,0.0,0.779,0.093,-0.053,0.0,hot,
2199,Kepler-247 d,0.1408,,,0.0,533.0,,,0.0,5094.0,168.0,-134.0,0.0,0.791,0.106,-0.053,0.0,hot,
2200,Kepler-248 b,0.0654,,,0.0,810.0,,,0.0,5130.0,97.0,-105.0,0.0,0.837,0.071,-0.026,0.0,hot,
2201,Kepler-248 c,0.1229,,,0.0,591.0,,,0.0,5130.0,97.0,-105.0,0.0,0.837,0.071,-0.026,0.0,hot,
2202,Kepler-249 b,0.0331,,,0.0,561.0,,,0.0,3568.0,64.0,-51.0,0.0,0.42,0.06,-0.06,0.0,hot,
2203,Kepler-249 c,0.058,,,0.0,489.0,,,0.0,3803.0,200.0,-200.0,0.0,0.492,0.022,-0.022,0.0,hot,
2204,Kepler-249 d,0.0921,,,0.0,336.0,,,0.0,3568.0,64.0,-51.0,0.0,0.42,0.06,-0.06,0.0,hot,
2206,Kepler-25 c,0.113,,,0.0,941.0,,,0.0,6270.0,79.0,-79.0,0.0,1.309,0.023,-0.023,0.0,hot,
2207,Kepler-250 b,0.0479,,,0.0,928.0,,,0.0,5162.0,216.0,-166.0,0.0,0.795,0.196,-0.06,0.0,hot,
2208,Kepler-250 c,0.0675,,,0.0,782.0,,,0.0,5029.0,83.0,-75.0,0.0,0.838,0.033,-0.066,0.0,hot,
2209,Kepler-250 d,0.1232,,,0.0,579.0,,,0.0,5029.0,83.0,-75.0,0.0,0.838,0.033,-0.066,0.0,hot,
2211,Kepler-251 c,0.1245,,,0.0,762.0,,,0.0,5883.0,173.0,-183.0,0.0,1.074,0.383,-0.165,0.0,hot,
2212,Kepler-251 d,0.1859,,,0.0,624.0,,,0.0,5883.0,173.0,-183.0,0.0,1.074,0.383,-0.165,0.0,hot,
2213,Kepler-251 e,0.4126,,,0.0,419.0,,,0.0,5883.0,173.0,-183.0,0.0,1.074,0.383,-0.165,0.0,hot,
2214,Kepler-252 b,0.0588,,,0.0,588.0,,,0.0,4208.0,1067.0,-111.0,0.0,0.59,0.09,-0.09,0.0,hot,
2215,Kepler-252 c,0.0813,,,0.0,500.0,,,0.0,4208.0,1067.0,-111.0,0.0,0.59,0.09,-0.09,0.0,hot,
2216,Kepler-253 b,0.0455,,,0.0,959.0,,,0.0,5216.0,165.0,-144.0,0.0,0.79,0.158,-0.057,0.0,hot,
2217,Kepler-253 c,0.086,,,0.0,652.0,,,0.0,5148.0,83.0,-83.0,0.0,0.71,0.45,-0.45,0.0,hot,
2218,Kepler-253 d,0.1291,,,0.0,569.0,,,0.0,5216.0,165.0,-144.0,0.0,0.79,0.158,-0.057,0.0,hot,
2219,Kepler-254 b,0.0629,,,0.0,983.0,,,0.0,5941.0,166.0,-175.0,0.0,0.885,0.354,-0.069,0.0,hot,
2220,Kepler-254 c,0.103,,,0.0,787.0,,,0.0,5561.0,75.0,-83.0,0.0,1.06,0.156,-0.127,0.0,hot,
2221,Kepler-254 d,0.137,,,0.0,666.0,,,0.0,5941.0,166.0,-175.0,0.0,0.885,0.354,-0.069,0.0,hot,
2222,Kepler-255 b,0.0628,,,0.0,923.0,,,0.0,5569.0,167.0,-162.0,0.0,0.887,0.349,-0.06,0.0,hot,
2223,Kepler-255 c,0.087,,,0.0,729.0,,,0.0,5463.0,128.0,-128.0,0.0,0.8,0.38,-0.38,0.0,hot,
2227,Kepler-256 d,0.0651,,,0.0,1008.0,,,0.0,5936.0,178.0,-229.0,0.0,0.965,0.406,-0.086,0.0,hot,
2228,Kepler-256 e,0.0973,,,0.0,825.0,,,0.0,5936.0,178.0,-229.0,0.0,0.965,0.406,-0.086,0.0,hot,
2230,Kepler-257 c,0.0656,,,0.0,881.0,,,0.0,5188.0,188.0,-154.0,0.0,0.973,0.706,-0.142,0.0,hot,
2231,Kepler-257 d,0.1582,,,0.0,567.0,,,0.0,5188.0,171.0,-155.0,0.0,0.973,0.333,-0.154,0.0,hot,
2232,Kepler-258 b,0.097,,,0.0,562.0,,,0.0,4821.0,86.0,-86.0,0.0,0.68,0.76,-0.76,0.0,hot,
2233,Kepler-258 c,0.181,,,0.0,412.0,,,0.0,4821.0,86.0,-86.0,0.0,0.68,0.76,-0.76,0.0,hot,
2234,Kepler-259 b,0.0785,,,0.0,879.0,,,0.0,5926.0,160.0,-178.0,0.0,0.887,0.259,-0.086,0.0,hot,
2235,Kepler-259 c,0.2155,,,0.0,530.0,,,0.0,5926.0,161.0,-170.0,0.0,0.887,0.359,-0.069,0.0,hot,
2236,Kepler-26 b,0.0847,,,0.0,431.0,,,0.0,3879.0,77.0,-85.0,0.0,0.537,0.03,-0.041,0.0,hot,
2237,Kepler-26 c,0.10725,0.00493,-0.00493,0.0,381.0,,,0.0,3887.0,258.0,-57.0,0.0,0.53,0.08,-0.08,0.0,hot,
2238,Kepler-26 d,0.03734,0.00172,-0.00172,0.0,646.0,,,0.0,3887.0,258.0,-57.0,0.0,0.53,0.08,-0.08,0.0,hot,
